NET_neuronI_neuronJ,Strength
mocktest_small_81_1,0.000000
mocktest_small_81_2,0.000000
mocktest_small_81_3,0.020000
mocktest_small_81_4,0.020000
mocktest_small_81_5,0.000000
mocktest_small_81_6,0.020000
mocktest_small_81_7,0.000000
mocktest_small_81_8,0.000000
mocktest_small_81_9,0.000000
mocktest_small_81_10,0.000000
mocktest_small_81_11,0.020000
mocktest_small_81_12,0.000000
mocktest_small_81_13,0.000000
mocktest_small_81_14,0.000000
mocktest_small_81_15,0.000000
mocktest_small_81_16,0.000000
mocktest_small_81_17,0.000000
mocktest_small_81_18,0.000000
mocktest_small_81_19,0.000000
mocktest_small_81_20,0.000000
mocktest_small_81_21,0.000000
mocktest_small_81_22,0.000000
mocktest_small_81_23,0.000000
mocktest_small_81_24,0.000000
mocktest_small_81_25,0.000000
mocktest_small_81_26,0.000000
mocktest_small_81_27,0.000000
mocktest_small_81_28,0.000000
mocktest_small_81_29,0.000000
mocktest_small_81_30,0.000000
mocktest_small_81_31,0.020000
mocktest_small_81_32,0.000000
mocktest_small_81_33,0.020000
mocktest_small_81_34,0.000000
mocktest_small_81_35,0.000000
mocktest_small_81_36,0.000000
mocktest_small_81_37,0.020000
mocktest_small_81_38,0.000000
mocktest_small_81_39,0.000000
mocktest_small_81_40,0.020000
mocktest_small_81_41,0.000000
mocktest_small_81_42,0.000000
mocktest_small_81_43,0.000000
mocktest_small_81_44,0.000000
mocktest_small_81_45,0.000000
mocktest_small_81_46,0.020000
mocktest_small_81_47,0.000000
mocktest_small_81_48,0.020000
mocktest_small_81_49,0.000000
mocktest_small_81_50,0.020000
mocktest_small_81_51,0.000000
mocktest_small_81_52,0.000000
mocktest_small_81_53,0.000000
mocktest_small_81_54,0.000000
mocktest_small_81_55,0.000000
mocktest_small_81_56,0.020000
mocktest_small_81_57,0.000000
mocktest_small_81_58,0.000000
mocktest_small_81_59,0.000000
mocktest_small_81_60,0.020000
mocktest_small_81_61,0.000000
mocktest_small_81_62,0.000000
mocktest_small_81_63,0.000000
mocktest_small_81_64,0.000000
mocktest_small_81_65,0.000000
mocktest_small_81_66,0.000000
mocktest_small_81_67,0.020000
mocktest_small_81_68,0.020000
mocktest_small_81_69,0.000000
mocktest_small_81_70,0.000000
mocktest_small_81_71,0.020000
mocktest_small_81_72,0.000000
mocktest_small_81_73,0.000000
mocktest_small_81_74,0.000000
mocktest_small_81_75,0.020000
mocktest_small_81_76,0.000000
mocktest_small_81_77,0.020000
mocktest_small_81_78,0.020000
mocktest_small_81_79,0.000000
mocktest_small_81_80,0.000000
mocktest_small_81_81,0.000000
mocktest_small_81_82,0.000000
mocktest_small_81_83,0.020000
mocktest_small_81_84,0.000000
mocktest_small_81_85,0.000000
mocktest_small_81_86,0.020000
mocktest_small_81_87,0.000000
mocktest_small_81_88,0.000000
mocktest_small_81_89,0.000000
mocktest_small_81_90,0.000000
mocktest_small_81_91,0.000000
mocktest_small_81_92,0.000000
mocktest_small_81_93,0.020000
mocktest_small_81_94,0.000000
mocktest_small_81_95,0.000000
mocktest_small_81_96,0.000000
mocktest_small_81_97,0.020000
mocktest_small_81_98,0.000000
mocktest_small_81_99,0.000000
mocktest_small_81_100,0.000000
mocktest_small_82_1,0.000000
mocktest_small_82_2,0.020000
mocktest_small_82_3,0.000000
mocktest_small_82_4,0.000000
mocktest_small_82_5,0.000000
mocktest_small_82_6,0.000000
mocktest_small_82_7,0.000000
mocktest_small_82_8,0.000000
mocktest_small_82_9,0.020000
mocktest_small_82_10,0.000000
mocktest_small_82_11,0.000000
mocktest_small_82_12,0.000000
mocktest_small_82_13,0.000000
mocktest_small_82_14,0.000000
mocktest_small_82_15,0.000000
mocktest_small_82_16,0.040000
mocktest_small_82_17,0.000000
mocktest_small_82_18,0.000000
mocktest_small_82_19,0.000000
mocktest_small_82_20,0.000000
mocktest_small_82_21,0.000000
mocktest_small_82_22,0.000000
mocktest_small_82_23,0.000000
mocktest_small_82_24,0.000000
mocktest_small_82_25,0.020000
mocktest_small_82_26,0.000000
mocktest_small_82_27,0.000000
mocktest_small_82_28,0.040000
mocktest_small_82_29,0.000000
mocktest_small_82_30,0.000000
mocktest_small_82_31,0.000000
mocktest_small_82_32,0.020000
mocktest_small_82_33,0.020000
mocktest_small_82_34,0.020000
mocktest_small_82_35,0.020000
mocktest_small_82_36,0.000000
mocktest_small_82_37,0.020000
mocktest_small_82_38,0.060000
mocktest_small_82_39,0.000000
mocktest_small_82_40,0.000000
mocktest_small_82_41,0.000000
mocktest_small_82_42,0.020000
mocktest_small_82_43,0.040000
mocktest_small_82_44,0.000000
mocktest_small_82_45,0.000000
mocktest_small_82_46,0.000000
mocktest_small_82_47,0.000000
mocktest_small_82_48,0.000000
mocktest_small_82_49,0.000000
mocktest_small_82_50,0.020000
mocktest_small_82_51,0.000000
mocktest_small_82_52,0.000000
mocktest_small_82_53,0.020000
mocktest_small_82_54,0.040000
mocktest_small_82_55,0.000000
mocktest_small_82_56,0.000000
mocktest_small_82_57,0.000000
mocktest_small_82_58,0.000000
mocktest_small_82_59,0.000000
mocktest_small_82_60,0.000000
mocktest_small_82_61,0.020000
mocktest_small_82_62,0.000000
mocktest_small_82_63,0.000000
mocktest_small_82_64,0.000000
mocktest_small_82_65,0.000000
mocktest_small_82_66,0.000000
mocktest_small_82_67,0.000000
mocktest_small_82_68,0.040000
mocktest_small_82_69,0.000000
mocktest_small_82_70,0.000000
mocktest_small_82_71,0.060000
mocktest_small_82_72,0.000000
mocktest_small_82_73,0.020000
mocktest_small_82_74,0.000000
mocktest_small_82_75,0.000000
mocktest_small_82_76,0.020000
mocktest_small_82_77,0.000000
mocktest_small_82_78,0.000000
mocktest_small_82_79,0.000000
mocktest_small_82_80,0.000000
mocktest_small_82_81,0.000000
mocktest_small_82_82,0.000000
mocktest_small_82_83,0.000000
mocktest_small_82_84,0.040000
mocktest_small_82_85,0.000000
mocktest_small_82_86,0.020000
mocktest_small_82_87,0.020000
mocktest_small_82_88,0.020000
mocktest_small_82_89,0.000000
mocktest_small_82_90,0.000000
mocktest_small_82_91,0.000000
mocktest_small_82_92,0.000000
mocktest_small_82_93,0.060000
mocktest_small_82_94,0.000000
mocktest_small_82_95,0.000000
mocktest_small_82_96,0.000000
mocktest_small_82_97,0.000000
mocktest_small_82_98,0.000000
mocktest_small_82_99,0.000000
mocktest_small_82_100,0.000000
mocktest_small_83_1,0.000000
mocktest_small_83_2,0.000000
mocktest_small_83_3,0.000000
mocktest_small_83_4,0.020000
mocktest_small_83_5,0.020000
mocktest_small_83_6,0.000000
mocktest_small_83_7,0.020000
mocktest_small_83_8,0.000000
mocktest_small_83_9,0.000000
mocktest_small_83_10,0.000000
mocktest_small_83_11,0.000000
mocktest_small_83_12,0.000000
mocktest_small_83_13,0.040000
mocktest_small_83_14,0.000000
mocktest_small_83_15,0.000000
mocktest_small_83_16,0.020000
mocktest_small_83_17,0.020000
mocktest_small_83_18,0.000000
mocktest_small_83_19,0.000000
mocktest_small_83_20,0.020000
mocktest_small_83_21,0.000000
mocktest_small_83_22,0.020000
mocktest_small_83_23,0.000000
mocktest_small_83_24,0.000000
mocktest_small_83_25,0.000000
mocktest_small_83_26,0.000000
mocktest_small_83_27,0.000000
mocktest_small_83_28,0.000000
mocktest_small_83_29,0.000000
mocktest_small_83_30,0.000000
mocktest_small_83_31,0.000000
mocktest_small_83_32,0.020000
mocktest_small_83_33,0.000000
mocktest_small_83_34,0.040000
mocktest_small_83_35,0.020000
mocktest_small_83_36,0.000000
mocktest_small_83_37,0.000000
mocktest_small_83_38,0.040000
mocktest_small_83_39,0.000000
mocktest_small_83_40,0.000000
mocktest_small_83_41,0.020000
mocktest_small_83_42,0.000000
mocktest_small_83_43,0.000000
mocktest_small_83_44,0.040000
mocktest_small_83_45,0.000000
mocktest_small_83_46,0.080000
mocktest_small_83_47,0.020000
mocktest_small_83_48,0.000000
mocktest_small_83_49,0.000000
mocktest_small_83_50,0.000000
mocktest_small_83_51,0.020000
mocktest_small_83_52,0.000000
mocktest_small_83_53,0.000000
mocktest_small_83_54,0.000000
mocktest_small_83_55,0.000000
mocktest_small_83_56,0.000000
mocktest_small_83_57,0.000000
mocktest_small_83_58,0.040000
mocktest_small_83_59,0.000000
mocktest_small_83_60,0.080000
mocktest_small_83_61,0.020000
mocktest_small_83_62,0.000000
mocktest_small_83_63,0.000000
mocktest_small_83_64,0.020000
mocktest_small_83_65,0.000000
mocktest_small_83_66,0.000000
mocktest_small_83_67,0.000000
mocktest_small_83_68,0.000000
mocktest_small_83_69,0.000000
mocktest_small_83_70,0.020000
mocktest_small_83_71,0.100000
mocktest_small_83_72,0.000000
mocktest_small_83_73,0.000000
mocktest_small_83_74,0.020000
mocktest_small_83_75,0.020000
mocktest_small_83_76,0.040000
mocktest_small_83_77,0.000000
mocktest_small_83_78,0.020000
mocktest_small_83_79,0.000000
mocktest_small_83_80,0.000000
mocktest_small_83_81,0.000000
mocktest_small_83_82,0.000000
mocktest_small_83_83,0.000000
mocktest_small_83_84,0.000000
mocktest_small_83_85,0.020000
mocktest_small_83_86,0.020000
mocktest_small_83_87,0.000000
mocktest_small_83_88,0.020000
mocktest_small_83_89,0.000000
mocktest_small_83_90,0.020000
mocktest_small_83_91,0.020000
mocktest_small_83_92,0.020000
mocktest_small_83_93,0.020000
mocktest_small_83_94,0.000000
mocktest_small_83_95,0.000000
mocktest_small_83_96,0.040000
mocktest_small_83_97,0.000000
mocktest_small_83_98,0.040000
mocktest_small_83_99,0.060000
mocktest_small_83_100,0.000000
mocktest_small_84_1,0.040000
mocktest_small_84_2,0.000000
mocktest_small_84_3,0.000000
mocktest_small_84_4,0.000000
mocktest_small_84_5,0.000000
mocktest_small_84_6,0.000000
mocktest_small_84_7,0.000000
mocktest_small_84_8,0.000000
mocktest_small_84_9,0.000000
mocktest_small_84_10,0.020000
mocktest_small_84_11,0.000000
mocktest_small_84_12,0.000000
mocktest_small_84_13,0.000000
mocktest_small_84_14,0.000000
mocktest_small_84_15,0.000000
mocktest_small_84_16,0.000000
mocktest_small_84_17,0.040000
mocktest_small_84_18,0.000000
mocktest_small_84_19,0.000000
mocktest_small_84_20,0.000000
mocktest_small_84_21,0.000000
mocktest_small_84_22,0.020000
mocktest_small_84_23,0.020000
mocktest_small_84_24,0.000000
mocktest_small_84_25,0.000000
mocktest_small_84_26,0.000000
mocktest_small_84_27,0.000000
mocktest_small_84_28,0.000000
mocktest_small_84_29,0.000000
mocktest_small_84_30,0.000000
mocktest_small_84_31,0.000000
mocktest_small_84_32,0.000000
mocktest_small_84_33,0.020000
mocktest_small_84_34,0.040000
mocktest_small_84_35,0.000000
mocktest_small_84_36,0.000000
mocktest_small_84_37,0.000000
mocktest_small_84_38,0.000000
mocktest_small_84_39,0.000000
mocktest_small_84_40,0.000000
mocktest_small_84_41,0.000000
mocktest_small_84_42,0.020000
mocktest_small_84_43,0.020000
mocktest_small_84_44,0.040000
mocktest_small_84_45,0.000000
mocktest_small_84_46,0.020000
mocktest_small_84_47,0.060000
mocktest_small_84_48,0.000000
mocktest_small_84_49,0.000000
mocktest_small_84_50,0.000000
mocktest_small_84_51,0.000000
mocktest_small_84_52,0.000000
mocktest_small_84_53,0.000000
mocktest_small_84_54,0.000000
mocktest_small_84_55,0.000000
mocktest_small_84_56,0.020000
mocktest_small_84_57,0.000000
mocktest_small_84_58,0.000000
mocktest_small_84_59,0.000000
mocktest_small_84_60,0.020000
mocktest_small_84_61,0.000000
mocktest_small_84_62,0.000000
mocktest_small_84_63,0.000000
mocktest_small_84_64,0.000000
mocktest_small_84_65,0.000000
mocktest_small_84_66,0.000000
mocktest_small_84_67,0.000000
mocktest_small_84_68,0.000000
mocktest_small_84_69,0.000000
mocktest_small_84_70,0.000000
mocktest_small_84_71,0.000000
mocktest_small_84_72,0.000000
mocktest_small_84_73,0.000000
mocktest_small_84_74,0.000000
mocktest_small_84_75,0.000000
mocktest_small_84_76,0.000000
mocktest_small_84_77,0.000000
mocktest_small_84_78,0.000000
mocktest_small_84_79,0.000000
mocktest_small_84_80,0.060000
mocktest_small_84_81,0.000000
mocktest_small_84_82,0.020000
mocktest_small_84_83,0.000000
mocktest_small_84_84,0.000000
mocktest_small_84_85,0.000000
mocktest_small_84_86,0.000000
mocktest_small_84_87,0.020000
mocktest_small_84_88,0.000000
mocktest_small_84_89,0.000000
mocktest_small_84_90,0.000000
mocktest_small_84_91,0.000000
mocktest_small_84_92,0.020000
mocktest_small_84_93,0.000000
mocktest_small_84_94,0.000000
mocktest_small_84_95,0.000000
mocktest_small_84_96,0.040000
mocktest_small_84_97,0.040000
mocktest_small_84_98,0.180000
mocktest_small_84_99,0.000000
mocktest_small_84_100,0.000000
mocktest_small_85_1,0.000000
mocktest_small_85_2,0.000000
mocktest_small_85_3,0.000000
mocktest_small_85_4,0.000000
mocktest_small_85_5,0.000000
mocktest_small_85_6,0.040000
mocktest_small_85_7,0.000000
mocktest_small_85_8,0.000000
mocktest_small_85_9,0.000000
mocktest_small_85_10,0.060000
mocktest_small_85_11,0.000000
mocktest_small_85_12,0.020000
mocktest_small_85_13,0.040000
mocktest_small_85_14,0.060000
mocktest_small_85_15,0.020000
mocktest_small_85_16,0.000000
mocktest_small_85_17,0.040000
mocktest_small_85_18,0.000000
mocktest_small_85_19,0.020000
mocktest_small_85_20,0.000000
mocktest_small_85_21,0.000000
mocktest_small_85_22,0.000000
mocktest_small_85_23,0.000000
mocktest_small_85_24,0.000000
mocktest_small_85_25,0.000000
mocktest_small_85_26,0.000000
mocktest_small_85_27,0.000000
mocktest_small_85_28,0.000000
mocktest_small_85_29,0.000000
mocktest_small_85_30,0.000000
mocktest_small_85_31,0.000000
mocktest_small_85_32,0.000000
mocktest_small_85_33,0.000000
mocktest_small_85_34,0.000000
mocktest_small_85_35,0.000000
mocktest_small_85_36,0.000000
mocktest_small_85_37,0.000000
mocktest_small_85_38,0.000000
mocktest_small_85_39,0.000000
mocktest_small_85_40,0.000000
mocktest_small_85_41,0.000000
mocktest_small_85_42,0.000000
mocktest_small_85_43,0.000000
mocktest_small_85_44,0.000000
mocktest_small_85_45,0.000000
mocktest_small_85_46,0.000000
mocktest_small_85_47,0.000000
mocktest_small_85_48,0.020000
mocktest_small_85_49,0.000000
mocktest_small_85_50,0.000000
mocktest_small_85_51,0.000000
mocktest_small_85_52,0.020000
mocktest_small_85_53,0.000000
mocktest_small_85_54,0.000000
mocktest_small_85_55,0.020000
mocktest_small_85_56,0.000000
mocktest_small_85_57,0.000000
mocktest_small_85_58,0.000000
mocktest_small_85_59,0.000000
mocktest_small_85_60,0.000000
mocktest_small_85_61,0.000000
mocktest_small_85_62,0.000000
mocktest_small_85_63,0.020000
mocktest_small_85_64,0.000000
mocktest_small_85_65,0.020000
mocktest_small_85_66,0.020000
mocktest_small_85_67,0.020000
mocktest_small_85_68,0.020000
mocktest_small_85_69,0.040000
mocktest_small_85_70,0.020000
mocktest_small_85_71,0.020000
mocktest_small_85_72,0.020000
mocktest_small_85_73,0.020000
mocktest_small_85_74,0.000000
mocktest_small_85_75,0.000000
mocktest_small_85_76,0.000000
mocktest_small_85_77,0.000000
mocktest_small_85_78,0.000000
mocktest_small_85_79,0.000000
mocktest_small_85_80,0.000000
mocktest_small_85_81,0.020000
mocktest_small_85_82,0.000000
mocktest_small_85_83,0.000000
mocktest_small_85_84,0.020000
mocktest_small_85_85,0.000000
mocktest_small_85_86,0.000000
mocktest_small_85_87,0.000000
mocktest_small_85_88,0.000000
mocktest_small_85_89,0.000000
mocktest_small_85_90,0.000000
mocktest_small_85_91,0.000000
mocktest_small_85_92,0.000000
mocktest_small_85_93,0.000000
mocktest_small_85_94,0.000000
mocktest_small_85_95,0.000000
mocktest_small_85_96,0.020000
mocktest_small_85_97,0.000000
mocktest_small_85_98,0.000000
mocktest_small_85_99,0.000000
mocktest_small_85_100,0.020000
mocktest_small_86_1,0.000000
mocktest_small_86_2,0.000000
mocktest_small_86_3,0.000000
mocktest_small_86_4,0.020000
mocktest_small_86_5,0.000000
mocktest_small_86_6,0.000000
mocktest_small_86_7,0.000000
mocktest_small_86_8,0.000000
mocktest_small_86_9,0.020000
mocktest_small_86_10,0.020000
mocktest_small_86_11,0.000000
mocktest_small_86_12,0.020000
mocktest_small_86_13,0.000000
mocktest_small_86_14,0.000000
mocktest_small_86_15,0.020000
mocktest_small_86_16,0.000000
mocktest_small_86_17,0.000000
mocktest_small_86_18,0.020000
mocktest_small_86_19,0.000000
mocktest_small_86_20,0.000000
mocktest_small_86_21,0.000000
mocktest_small_86_22,0.000000
mocktest_small_86_23,0.000000
mocktest_small_86_24,0.000000
mocktest_small_86_25,0.000000
mocktest_small_86_26,0.000000
mocktest_small_86_27,0.000000
mocktest_small_86_28,0.000000
mocktest_small_86_29,0.000000
mocktest_small_86_30,0.000000
mocktest_small_86_31,0.000000
mocktest_small_86_32,0.000000
mocktest_small_86_33,0.000000
mocktest_small_86_34,0.000000
mocktest_small_86_35,0.000000
mocktest_small_86_36,0.000000
mocktest_small_86_37,0.000000
mocktest_small_86_38,0.020000
mocktest_small_86_39,0.000000
mocktest_small_86_40,0.000000
mocktest_small_86_41,0.020000
mocktest_small_86_42,0.000000
mocktest_small_86_43,0.000000
mocktest_small_86_44,0.000000
mocktest_small_86_45,0.000000
mocktest_small_86_46,0.000000
mocktest_small_86_47,0.020000
mocktest_small_86_48,0.000000
mocktest_small_86_49,0.000000
mocktest_small_86_50,0.000000
mocktest_small_86_51,0.000000
mocktest_small_86_52,0.000000
mocktest_small_86_53,0.040000
mocktest_small_86_54,0.020000
mocktest_small_86_55,0.000000
mocktest_small_86_56,0.020000
mocktest_small_86_57,0.000000
mocktest_small_86_58,0.000000
mocktest_small_86_59,0.000000
mocktest_small_86_60,0.000000
mocktest_small_86_61,0.000000
mocktest_small_86_62,0.000000
mocktest_small_86_63,0.000000
mocktest_small_86_64,0.000000
mocktest_small_86_65,0.020000
mocktest_small_86_66,0.000000
mocktest_small_86_67,0.000000
mocktest_small_86_68,0.000000
mocktest_small_86_69,0.000000
mocktest_small_86_70,0.000000
mocktest_small_86_71,0.040000
mocktest_small_86_72,0.020000
mocktest_small_86_73,0.000000
mocktest_small_86_74,0.020000
mocktest_small_86_75,0.000000
mocktest_small_86_76,0.000000
mocktest_small_86_77,0.020000
mocktest_small_86_78,0.000000
mocktest_small_86_79,0.000000
mocktest_small_86_80,0.000000
mocktest_small_86_81,0.020000
mocktest_small_86_82,0.020000
mocktest_small_86_83,0.000000
mocktest_small_86_84,0.020000
mocktest_small_86_85,0.020000
mocktest_small_86_86,0.000000
mocktest_small_86_87,0.000000
mocktest_small_86_88,0.000000
mocktest_small_86_89,0.000000
mocktest_small_86_90,0.000000
mocktest_small_86_91,0.000000
mocktest_small_86_92,0.000000
mocktest_small_86_93,0.020000
mocktest_small_86_94,0.000000
mocktest_small_86_95,0.020000
mocktest_small_86_96,0.000000
mocktest_small_86_97,0.000000
mocktest_small_86_98,0.000000
mocktest_small_86_99,0.000000
mocktest_small_86_100,0.000000
mocktest_small_87_1,0.000000
mocktest_small_87_2,0.000000
mocktest_small_87_3,0.000000
mocktest_small_87_4,0.000000
mocktest_small_87_5,0.000000
mocktest_small_87_6,0.000000
mocktest_small_87_7,0.000000
mocktest_small_87_8,0.000000
mocktest_small_87_9,0.020000
mocktest_small_87_10,0.000000
mocktest_small_87_11,0.000000
mocktest_small_87_12,0.000000
mocktest_small_87_13,0.000000
mocktest_small_87_14,0.000000
mocktest_small_87_15,0.000000
mocktest_small_87_16,0.000000
mocktest_small_87_17,0.000000
mocktest_small_87_18,0.000000
mocktest_small_87_19,0.000000
mocktest_small_87_20,0.000000
mocktest_small_87_21,0.020000
mocktest_small_87_22,0.000000
mocktest_small_87_23,0.000000
mocktest_small_87_24,0.020000
mocktest_small_87_25,0.000000
mocktest_small_87_26,0.000000
mocktest_small_87_27,0.000000
mocktest_small_87_28,0.000000
mocktest_small_87_29,0.000000
mocktest_small_87_30,0.000000
mocktest_small_87_31,0.000000
mocktest_small_87_32,0.000000
mocktest_small_87_33,0.020000
mocktest_small_87_34,0.000000
mocktest_small_87_35,0.000000
mocktest_small_87_36,0.000000
mocktest_small_87_37,0.000000
mocktest_small_87_38,0.040000
mocktest_small_87_39,0.000000
mocktest_small_87_40,0.020000
mocktest_small_87_41,0.000000
mocktest_small_87_42,0.000000
mocktest_small_87_43,0.000000
mocktest_small_87_44,0.000000
mocktest_small_87_45,0.000000
mocktest_small_87_46,0.020000
mocktest_small_87_47,0.000000
mocktest_small_87_48,0.000000
mocktest_small_87_49,0.020000
mocktest_small_87_50,0.000000
mocktest_small_87_51,0.000000
mocktest_small_87_52,0.000000
mocktest_small_87_53,0.020000
mocktest_small_87_54,0.000000
mocktest_small_87_55,0.000000
mocktest_small_87_56,0.000000
mocktest_small_87_57,0.000000
mocktest_small_87_58,0.020000
mocktest_small_87_59,0.040000
mocktest_small_87_60,0.000000
mocktest_small_87_61,0.020000
mocktest_small_87_62,0.000000
mocktest_small_87_63,0.000000
mocktest_small_87_64,0.000000
mocktest_small_87_65,0.000000
mocktest_small_87_66,0.000000
mocktest_small_87_67,0.040000
mocktest_small_87_68,0.040000
mocktest_small_87_69,0.020000
mocktest_small_87_70,0.000000
mocktest_small_87_71,0.000000
mocktest_small_87_72,0.020000
mocktest_small_87_73,0.000000
mocktest_small_87_74,0.000000
mocktest_small_87_75,0.020000
mocktest_small_87_76,0.000000
mocktest_small_87_77,0.000000
mocktest_small_87_78,0.020000
mocktest_small_87_79,0.000000
mocktest_small_87_80,0.020000
mocktest_small_87_81,0.000000
mocktest_small_87_82,0.040000
mocktest_small_87_83,0.000000
mocktest_small_87_84,0.000000
mocktest_small_87_85,0.000000
mocktest_small_87_86,0.020000
mocktest_small_87_87,0.000000
mocktest_small_87_88,0.000000
mocktest_small_87_89,0.000000
mocktest_small_87_90,0.000000
mocktest_small_87_91,0.000000
mocktest_small_87_92,0.020000
mocktest_small_87_93,0.000000
mocktest_small_87_94,0.000000
mocktest_small_87_95,0.000000
mocktest_small_87_96,0.000000
mocktest_small_87_97,0.000000
mocktest_small_87_98,0.000000
mocktest_small_87_99,0.020000
mocktest_small_87_100,0.000000
mocktest_small_88_1,0.000000
mocktest_small_88_2,0.000000
mocktest_small_88_3,0.000000
mocktest_small_88_4,0.020000
mocktest_small_88_5,0.000000
mocktest_small_88_6,0.000000
mocktest_small_88_7,0.000000
mocktest_small_88_8,0.000000
mocktest_small_88_9,0.000000
mocktest_small_88_10,0.020000
mocktest_small_88_11,0.020000
mocktest_small_88_12,0.000000
mocktest_small_88_13,0.000000
mocktest_small_88_14,0.000000
mocktest_small_88_15,0.000000
mocktest_small_88_16,0.000000
mocktest_small_88_17,0.000000
mocktest_small_88_18,0.000000
mocktest_small_88_19,0.000000
mocktest_small_88_20,0.000000
mocktest_small_88_21,0.000000
mocktest_small_88_22,0.000000
mocktest_small_88_23,0.000000
mocktest_small_88_24,0.000000
mocktest_small_88_25,0.000000
mocktest_small_88_26,0.000000
mocktest_small_88_27,0.000000
mocktest_small_88_28,0.000000
mocktest_small_88_29,0.000000
mocktest_small_88_30,0.000000
mocktest_small_88_31,0.020000
mocktest_small_88_32,0.000000
mocktest_small_88_33,0.000000
mocktest_small_88_34,0.000000
mocktest_small_88_35,0.020000
mocktest_small_88_36,0.000000
mocktest_small_88_37,0.040000
mocktest_small_88_38,0.000000
mocktest_small_88_39,0.000000
mocktest_small_88_40,0.020000
mocktest_small_88_41,0.020000
mocktest_small_88_42,0.000000
mocktest_small_88_43,0.000000
mocktest_small_88_44,0.000000
mocktest_small_88_45,0.020000
mocktest_small_88_46,0.000000
mocktest_small_88_47,0.000000
mocktest_small_88_48,0.000000
mocktest_small_88_49,0.020000
mocktest_small_88_50,0.020000
mocktest_small_88_51,0.000000
mocktest_small_88_52,0.000000
mocktest_small_88_53,0.020000
mocktest_small_88_54,0.000000
mocktest_small_88_55,0.000000
mocktest_small_88_56,0.000000
mocktest_small_88_57,0.000000
mocktest_small_88_58,0.000000
mocktest_small_88_59,0.000000
mocktest_small_88_60,0.000000
mocktest_small_88_61,0.000000
mocktest_small_88_62,0.000000
mocktest_small_88_63,0.000000
mocktest_small_88_64,0.000000
mocktest_small_88_65,0.040000
mocktest_small_88_66,0.060000
mocktest_small_88_67,0.000000
mocktest_small_88_68,0.000000
mocktest_small_88_69,0.000000
mocktest_small_88_70,0.000000
mocktest_small_88_71,0.080000
mocktest_small_88_72,0.000000
mocktest_small_88_73,0.000000
mocktest_small_88_74,0.000000
mocktest_small_88_75,0.000000
mocktest_small_88_76,0.000000
mocktest_small_88_77,0.000000
mocktest_small_88_78,0.000000
mocktest_small_88_79,0.000000
mocktest_small_88_80,0.000000
mocktest_small_88_81,0.040000
mocktest_small_88_82,0.020000
mocktest_small_88_83,0.020000
mocktest_small_88_84,0.020000
mocktest_small_88_85,0.000000
mocktest_small_88_86,0.000000
mocktest_small_88_87,0.020000
mocktest_small_88_88,0.000000
mocktest_small_88_89,0.000000
mocktest_small_88_90,0.040000
mocktest_small_88_91,0.000000
mocktest_small_88_92,0.000000
mocktest_small_88_93,0.020000
mocktest_small_88_94,0.020000
mocktest_small_88_95,0.020000
mocktest_small_88_96,0.000000
mocktest_small_88_97,0.020000
mocktest_small_88_98,0.000000
mocktest_small_88_99,0.000000
mocktest_small_88_100,0.000000
mocktest_small_89_1,0.000000
mocktest_small_89_2,0.000000
mocktest_small_89_3,0.000000
mocktest_small_89_4,0.000000
mocktest_small_89_5,0.000000
mocktest_small_89_6,0.020000
mocktest_small_89_7,0.020000
mocktest_small_89_8,0.000000
mocktest_small_89_9,0.000000
mocktest_small_89_10,0.000000
mocktest_small_89_11,0.020000
mocktest_small_89_12,0.020000
mocktest_small_89_13,0.000000
mocktest_small_89_14,0.000000
mocktest_small_89_15,0.000000
mocktest_small_89_16,0.040000
mocktest_small_89_17,0.000000
mocktest_small_89_18,0.000000
mocktest_small_89_19,0.000000
mocktest_small_89_20,0.040000
mocktest_small_89_21,0.000000
mocktest_small_89_22,0.020000
mocktest_small_89_23,0.000000
mocktest_small_89_24,0.020000
mocktest_small_89_25,0.020000
mocktest_small_89_26,0.020000
mocktest_small_89_27,0.020000
mocktest_small_89_28,0.020000
mocktest_small_89_29,0.020000
mocktest_small_89_30,0.000000
mocktest_small_89_31,0.060000
mocktest_small_89_32,0.000000
mocktest_small_89_33,0.000000
mocktest_small_89_34,0.000000
mocktest_small_89_35,0.020000
mocktest_small_89_36,0.000000
mocktest_small_89_37,0.000000
mocktest_small_89_38,0.020000
mocktest_small_89_39,0.000000
mocktest_small_89_40,0.020000
mocktest_small_89_41,0.000000
mocktest_small_89_42,0.000000
mocktest_small_89_43,0.000000
mocktest_small_89_44,0.000000
mocktest_small_89_45,0.000000
mocktest_small_89_46,0.000000
mocktest_small_89_47,0.000000
mocktest_small_89_48,0.000000
mocktest_small_89_49,0.000000
mocktest_small_89_50,0.000000
mocktest_small_89_51,0.000000
mocktest_small_89_52,0.000000
mocktest_small_89_53,0.000000
mocktest_small_89_54,0.000000
mocktest_small_89_55,0.000000
mocktest_small_89_56,0.000000
mocktest_small_89_57,0.020000
mocktest_small_89_58,0.000000
mocktest_small_89_59,0.000000
mocktest_small_89_60,0.000000
mocktest_small_89_61,0.020000
mocktest_small_89_62,0.000000
mocktest_small_89_63,0.000000
mocktest_small_89_64,0.000000
mocktest_small_89_65,0.000000
mocktest_small_89_66,0.020000
mocktest_small_89_67,0.000000
mocktest_small_89_68,0.000000
mocktest_small_89_69,0.020000
mocktest_small_89_70,0.040000
mocktest_small_89_71,0.000000
mocktest_small_89_72,0.000000
mocktest_small_89_73,0.000000
