NET_neuronI_neuronJ,Strength
mocktest_small_78_52,0.330500
mocktest_small_78_53,0.302207
mocktest_small_78_54,0.351699
mocktest_small_78_55,0.260301
mocktest_small_78_56,0.364634
mocktest_small_78_57,0.335201
mocktest_small_78_58,0.306168
mocktest_small_78_59,0.320553
mocktest_small_78_60,0.330040
mocktest_small_78_61,0.269134
mocktest_small_78_62,0.280256
mocktest_small_78_63,0.294455
mocktest_small_78_64,0.247902
mocktest_small_78_65,0.361528
mocktest_small_78_66,0.257227
mocktest_small_78_67,0.316140
mocktest_small_78_68,0.286741
mocktest_small_78_69,0.338935
mocktest_small_78_70,0.275234
mocktest_small_78_71,0.350051
mocktest_small_78_72,0.350204
mocktest_small_78_73,0.295050
mocktest_small_78_74,0.307999
mocktest_small_78_75,0.291959
mocktest_small_78_76,0.280429
mocktest_small_78_77,0.150601
mocktest_small_78_78,0.000000
mocktest_small_78_79,0.321653
mocktest_small_78_80,0.309334
mocktest_small_78_81,0.295247
mocktest_small_78_82,0.253880
mocktest_small_78_83,0.310238
mocktest_small_78_84,0.347298
mocktest_small_78_85,0.267363
mocktest_small_78_86,0.339599
mocktest_small_78_87,0.259430
mocktest_small_78_88,0.318879
mocktest_small_78_89,0.227128
mocktest_small_78_90,0.319441
mocktest_small_78_91,0.362161
mocktest_small_78_92,0.234319
mocktest_small_78_93,0.277665
mocktest_small_78_94,0.293091
mocktest_small_78_95,0.236316
mocktest_small_78_96,0.279434
mocktest_small_78_97,0.348509
mocktest_small_78_98,0.245366
mocktest_small_78_99,0.287309
mocktest_small_78_100,0.264690
mocktest_small_79_1,0.316536
mocktest_small_79_2,0.384814
mocktest_small_79_3,0.362975
mocktest_small_79_4,0.336029
mocktest_small_79_5,0.305785
mocktest_small_79_6,0.362464
mocktest_small_79_7,0.426363
mocktest_small_79_8,0.433061
mocktest_small_79_9,0.308216
mocktest_small_79_10,0.392244
mocktest_small_79_11,0.367206
mocktest_small_79_12,0.416592
mocktest_small_79_13,0.308698
mocktest_small_79_14,0.364177
mocktest_small_79_15,0.396891
mocktest_small_79_16,0.368914
mocktest_small_79_17,0.329015
mocktest_small_79_18,0.362622
mocktest_small_79_19,0.315210
mocktest_small_79_20,0.470372
mocktest_small_79_21,0.391137
mocktest_small_79_22,0.321219
mocktest_small_79_23,0.423252
mocktest_small_79_24,0.337783
mocktest_small_79_25,0.339327
mocktest_small_79_26,0.344955
mocktest_small_79_27,0.318897
mocktest_small_79_28,0.422913
mocktest_small_79_29,0.370157
mocktest_small_79_30,0.335523
mocktest_small_79_31,0.320607
mocktest_small_79_32,0.343854
mocktest_small_79_33,0.326576
mocktest_small_79_34,0.370325
mocktest_small_79_35,0.463333
mocktest_small_79_36,0.308237
mocktest_small_79_37,0.326875
mocktest_small_79_38,0.409150
mocktest_small_79_39,0.301616
mocktest_small_79_40,0.395256
mocktest_small_79_41,0.274762
mocktest_small_79_42,0.324599
mocktest_small_79_43,0.241233
mocktest_small_79_44,0.376772
mocktest_small_79_45,0.296703
mocktest_small_79_46,0.421586
mocktest_small_79_47,0.450333
mocktest_small_79_48,0.347498
mocktest_small_79_49,0.455901
mocktest_small_79_50,0.343908
mocktest_small_79_51,0.285354
mocktest_small_79_52,0.364259
mocktest_small_79_53,0.473069
mocktest_small_79_54,0.403839
mocktest_small_79_55,0.357543
mocktest_small_79_56,0.357704
mocktest_small_79_57,0.365141
mocktest_small_79_58,0.336956
mocktest_small_79_59,0.324739
mocktest_small_79_60,0.363016
mocktest_small_79_61,0.353222
mocktest_small_79_62,0.312976
mocktest_small_79_63,0.326601
mocktest_small_79_64,0.361230
mocktest_small_79_65,0.363061
mocktest_small_79_66,0.344704
mocktest_small_79_67,0.435995
mocktest_small_79_68,0.347109
mocktest_small_79_69,0.339895
mocktest_small_79_70,0.313148
mocktest_small_79_71,0.445584
mocktest_small_79_72,0.363657
mocktest_small_79_73,0.339208
mocktest_small_79_74,0.329115
mocktest_small_79_75,0.397999
mocktest_small_79_76,0.339003
mocktest_small_79_77,0.172131
mocktest_small_79_78,0.301951
mocktest_small_79_79,0.000000
mocktest_small_79_80,0.349459
mocktest_small_79_81,0.347981
mocktest_small_79_82,0.336690
mocktest_small_79_83,0.391360
mocktest_small_79_84,0.344356
mocktest_small_79_85,0.338993
mocktest_small_79_86,0.351572
mocktest_small_79_87,0.298568
mocktest_small_79_88,0.379783
mocktest_small_79_89,0.269508
mocktest_small_79_90,0.374493
mocktest_small_79_91,0.415436
mocktest_small_79_92,0.348162
mocktest_small_79_93,0.325222
mocktest_small_79_94,0.296906
mocktest_small_79_95,0.279849
mocktest_small_79_96,0.320434
mocktest_small_79_97,0.378854
mocktest_small_79_98,0.374517
mocktest_small_79_99,0.351125
mocktest_small_79_100,0.408539
mocktest_small_80_1,0.291752
mocktest_small_80_2,0.336627
mocktest_small_80_3,0.343388
mocktest_small_80_4,0.275826
mocktest_small_80_5,0.314631
mocktest_small_80_6,0.362777
mocktest_small_80_7,0.369541
mocktest_small_80_8,0.315610
mocktest_small_80_9,0.274816
mocktest_small_80_10,0.323090
mocktest_small_80_11,0.342761
mocktest_small_80_12,0.366157
mocktest_small_80_13,0.280242
mocktest_small_80_14,0.381494
mocktest_small_80_15,0.345897
mocktest_small_80_16,0.361692
mocktest_small_80_17,0.327907
mocktest_small_80_18,0.345033
mocktest_small_80_19,0.297131
mocktest_small_80_20,0.377148
mocktest_small_80_21,0.358251
mocktest_small_80_22,0.367797
mocktest_small_80_23,0.335360
mocktest_small_80_24,0.326249
mocktest_small_80_25,0.316944
mocktest_small_80_26,0.339394
mocktest_small_80_27,0.324676
mocktest_small_80_28,0.353604
mocktest_small_80_29,0.381167
mocktest_small_80_30,0.334078
mocktest_small_80_31,0.287728
mocktest_small_80_32,0.380848
mocktest_small_80_33,0.334184
mocktest_small_80_34,0.333492
mocktest_small_80_35,0.354097
mocktest_small_80_36,0.300795
mocktest_small_80_37,0.330980
mocktest_small_80_38,0.337889
mocktest_small_80_39,0.267613
mocktest_small_80_40,0.326245
mocktest_small_80_41,0.289305
mocktest_small_80_42,0.308698
mocktest_small_80_43,0.251080
mocktest_small_80_44,0.350543
mocktest_small_80_45,0.343809
mocktest_small_80_46,0.441780
mocktest_small_80_47,0.359658
mocktest_small_80_48,0.280100
mocktest_small_80_49,0.371591
mocktest_small_80_50,0.402800
mocktest_small_80_51,0.273686
mocktest_small_80_52,0.393609
mocktest_small_80_53,0.349103
mocktest_small_80_54,0.407152
mocktest_small_80_55,0.305290
mocktest_small_80_56,0.367515
mocktest_small_80_57,0.401308
mocktest_small_80_58,0.292896
mocktest_small_80_59,0.361869
mocktest_small_80_60,0.368565
mocktest_small_80_61,0.329527
mocktest_small_80_62,0.318085
mocktest_small_80_63,0.387894
mocktest_small_80_64,0.338646
mocktest_small_80_65,0.403956
mocktest_small_80_66,0.353778
mocktest_small_80_67,0.333601
mocktest_small_80_68,0.343675
mocktest_small_80_69,0.369834
mocktest_small_80_70,0.319142
mocktest_small_80_71,0.410396
mocktest_small_80_72,0.388529
mocktest_small_80_73,0.344293
mocktest_small_80_74,0.345975
mocktest_small_80_75,0.383518
mocktest_small_80_76,0.361096
mocktest_small_80_77,0.160080
mocktest_small_80_78,0.321827
mocktest_small_80_79,0.376841
mocktest_small_80_80,0.000000
mocktest_small_80_81,0.291178
mocktest_small_80_82,0.297180
mocktest_small_80_83,0.410231
mocktest_small_80_84,0.352929
mocktest_small_80_85,0.285175
mocktest_small_80_86,0.363718
mocktest_small_80_87,0.287797
mocktest_small_80_88,0.372958
mocktest_small_80_89,0.255306
mocktest_small_80_90,0.343330
mocktest_small_80_91,0.437278
mocktest_small_80_92,0.334317
mocktest_small_80_93,0.380756
mocktest_small_80_94,0.281420
mocktest_small_80_95,0.256069
mocktest_small_80_96,0.401623
mocktest_small_80_97,0.423877
mocktest_small_80_98,0.341373
mocktest_small_80_99,0.370605
mocktest_small_80_100,0.359314
mocktest_small_81_1,0.230503
mocktest_small_81_2,0.272064
mocktest_small_81_3,0.308199
mocktest_small_81_4,0.355473
mocktest_small_81_5,0.226969
mocktest_small_81_6,0.279775
mocktest_small_81_7,0.301676
mocktest_small_81_8,0.272083
mocktest_small_81_9,0.284575
mocktest_small_81_10,0.276403
mocktest_small_81_11,0.354344
mocktest_small_81_12,0.280734
mocktest_small_81_13,0.236346
mocktest_small_81_14,0.266715
mocktest_small_81_15,0.292943
mocktest_small_81_16,0.316440
mocktest_small_81_17,0.221258
mocktest_small_81_18,0.334222
mocktest_small_81_19,0.281839
mocktest_small_81_20,0.320932
mocktest_small_81_21,0.327882
mocktest_small_81_22,0.209184
mocktest_small_81_23,0.276578
mocktest_small_81_24,0.312409
mocktest_small_81_25,0.209207
mocktest_small_81_26,0.308409
mocktest_small_81_27,0.263028
mocktest_small_81_28,0.234365
mocktest_small_81_29,0.256852
mocktest_small_81_30,0.229052
mocktest_small_81_31,0.283781
mocktest_small_81_32,0.278266
mocktest_small_81_33,0.295177
mocktest_small_81_34,0.269599
mocktest_small_81_35,0.328727
mocktest_small_81_36,0.252486
mocktest_small_81_37,0.256561
mocktest_small_81_38,0.302633
mocktest_small_81_39,0.231390
mocktest_small_81_40,0.292866
mocktest_small_81_41,0.208276
mocktest_small_81_42,0.306986
mocktest_small_81_43,0.193170
mocktest_small_81_44,0.276093
mocktest_small_81_45,0.223877
mocktest_small_81_46,0.323374
mocktest_small_81_47,0.301008
mocktest_small_81_48,0.294137
mocktest_small_81_49,0.276775
mocktest_small_81_50,0.249973
mocktest_small_81_51,0.208717
mocktest_small_81_52,0.273387
mocktest_small_81_53,0.299760
mocktest_small_81_54,0.323735
mocktest_small_81_55,0.231172
mocktest_small_81_56,0.298598
mocktest_small_81_57,0.269006
mocktest_small_81_58,0.302399
mocktest_small_81_59,0.251798
mocktest_small_81_60,0.294239
mocktest_small_81_61,0.233925
mocktest_small_81_62,0.224158
mocktest_small_81_63,0.227571
mocktest_small_81_64,0.210546
mocktest_small_81_65,0.274360
mocktest_small_81_66,0.216494
mocktest_small_81_67,0.351628
mocktest_small_81_68,0.251691
mocktest_small_81_69,0.268670
mocktest_small_81_70,0.247714
mocktest_small_81_71,0.331783
mocktest_small_81_72,0.312733
mocktest_small_81_73,0.275433
mocktest_small_81_74,0.268931
mocktest_small_81_75,0.248425
mocktest_small_81_76,0.228324
mocktest_small_81_77,0.150352
mocktest_small_81_78,0.254195
mocktest_small_81_79,0.317841
mocktest_small_81_80,0.235947
mocktest_small_81_81,0.000000
mocktest_small_81_82,0.236825
mocktest_small_81_83,0.251199
mocktest_small_81_84,0.295889
mocktest_small_81_85,0.276843
mocktest_small_81_86,0.291454
mocktest_small_81_87,0.268091
mocktest_small_81_88,0.271172
mocktest_small_81_89,0.223058
mocktest_small_81_90,0.293434
mocktest_small_81_91,0.315710
mocktest_small_81_92,0.196252
mocktest_small_81_93,0.226571
mocktest_small_81_94,0.286248
mocktest_small_81_95,0.253020
mocktest_small_81_96,0.219655
mocktest_small_81_97,0.293735
mocktest_small_81_98,0.213877
mocktest_small_81_99,0.232107
mocktest_small_81_100,0.240950
mocktest_small_82_1,0.310839
mocktest_small_82_2,0.348756
mocktest_small_82_3,0.318176
mocktest_small_82_4,0.293862
mocktest_small_82_5,0.288811
mocktest_small_82_6,0.325273
mocktest_small_82_7,0.347731
mocktest_small_82_8,0.325562
mocktest_small_82_9,0.300949
mocktest_small_82_10,0.340708
mocktest_small_82_11,0.318626
mocktest_small_82_12,0.344438
mocktest_small_82_13,0.283586
mocktest_small_82_14,0.338849
mocktest_small_82_15,0.333051
mocktest_small_82_16,0.322421
mocktest_small_82_17,0.320108
mocktest_small_82_18,0.322311
mocktest_small_82_19,0.299161
mocktest_small_82_20,0.387139
mocktest_small_82_21,0.340056
mocktest_small_82_22,0.284911
mocktest_small_82_23,0.362935
mocktest_small_82_24,0.306445
mocktest_small_82_25,0.297921
mocktest_small_82_26,0.286693
mocktest_small_82_27,0.301387
mocktest_small_82_28,0.340380
mocktest_small_82_29,0.323514
mocktest_small_82_30,0.318819
mocktest_small_82_31,0.309711
mocktest_small_82_32,0.311944
mocktest_small_82_33,0.323039
mocktest_small_82_34,0.390034
mocktest_small_82_35,0.374280
mocktest_small_82_36,0.295206
mocktest_small_82_37,0.319589
mocktest_small_82_38,0.395327
mocktest_small_82_39,0.299785
mocktest_small_82_40,0.355034
mocktest_small_82_41,0.262669
mocktest_small_82_42,0.289376
mocktest_small_82_43,0.235014
mocktest_small_82_44,0.329009
mocktest_small_82_45,0.278115
mocktest_small_82_46,0.366125
mocktest_small_82_47,0.360724
mocktest_small_82_48,0.302559
mocktest_small_82_49,0.354633
mocktest_small_82_50,0.319661
mocktest_small_82_51,0.279783
mocktest_small_82_52,0.321707
mocktest_small_82_53,0.346548
mocktest_small_82_54,0.330556
mocktest_small_82_55,0.310209
mocktest_small_82_56,0.321763
mocktest_small_82_57,0.315861
mocktest_small_82_58,0.280032
mocktest_small_82_59,0.292920
mocktest_small_82_60,0.340511
mocktest_small_82_61,0.306203
mocktest_small_82_62,0.279446
mocktest_small_82_63,0.303096
mocktest_small_82_64,0.303446
mocktest_small_82_65,0.318601
mocktest_small_82_66,0.303551
mocktest_small_82_67,0.366824
mocktest_small_82_68,0.314697
mocktest_small_82_69,0.307957
mocktest_small_82_70,0.298461
mocktest_small_82_71,0.369626
mocktest_small_82_72,0.318467
mocktest_small_82_73,0.324532
mocktest_small_82_74,0.278301
mocktest_small_82_75,0.342283
mocktest_small_82_76,0.307446
mocktest_small_82_77,0.176789
mocktest_small_82_78,0.276938
mocktest_small_82_79,0.379671
mocktest_small_82_80,0.309728
mocktest_small_82_81,0.301326
mocktest_small_82_82,0.000000
mocktest_small_82_83,0.339600
mocktest_small_82_84,0.312753
mocktest_small_82_85,0.303768
mocktest_small_82_86,0.300668
mocktest_small_82_87,0.305853
mocktest_small_82_88,0.334844
mocktest_small_82_89,0.272498
mocktest_small_82_90,0.335451
mocktest_small_82_91,0.347261
mocktest_small_82_92,0.291175
mocktest_small_82_93,0.295811
mocktest_small_82_94,0.268358
mocktest_small_82_95,0.265475
mocktest_small_82_96,0.282211
mocktest_small_82_97,0.313772
mocktest_small_82_98,0.310261
mocktest_small_82_99,0.313979
mocktest_small_82_100,0.346552
mocktest_small_83_1,0.340962
mocktest_small_83_2,0.386883
mocktest_small_83_3,0.368246
mocktest_small_83_4,0.309533
mocktest_small_83_5,0.355655
mocktest_small_83_6,0.401906
mocktest_small_83_7,0.423345
mocktest_small_83_8,0.363634
mocktest_small_83_9,0.314034
mocktest_small_83_10,0.367559
mocktest_small_83_11,0.366157
mocktest_small_83_12,0.421875
mocktest_small_83_13,0.323240
mocktest_small_83_14,0.416933
mocktest_small_83_15,0.388887
mocktest_small_83_16,0.378445
mocktest_small_83_17,0.376392
mocktest_small_83_18,0.374416
mocktest_small_83_19,0.328809
mocktest_small_83_20,0.441446
mocktest_small_83_21,0.400122
mocktest_small_83_22,0.401562
mocktest_small_83_23,0.393891
mocktest_small_83_24,0.355361
mocktest_small_83_25,0.357629
mocktest_small_83_26,0.353319
mocktest_small_83_27,0.351123
mocktest_small_83_28,0.410326
mocktest_small_83_29,0.450412
mocktest_small_83_30,0.363590
mocktest_small_83_31,0.318382
mocktest_small_83_32,0.389084
mocktest_small_83_33,0.362634
mocktest_small_83_34,0.372136
mocktest_small_83_35,0.403068
mocktest_small_83_36,0.336367
mocktest_small_83_37,0.364876
mocktest_small_83_38,0.388704
mocktest_small_83_39,0.304935
mocktest_small_83_40,0.369165
mocktest_small_83_41,0.317362
mocktest_small_83_42,0.334035
mocktest_small_83_43,0.270337
mocktest_small_83_44,0.404495
mocktest_small_83_45,0.351509
mocktest_small_83_46,0.496378
mocktest_small_83_47,0.410093
mocktest_small_83_48,0.317241
mocktest_small_83_49,0.424245
mocktest_small_83_50,0.430103
mocktest_small_83_51,0.302804
mocktest_small_83_52,0.402880
mocktest_small_83_53,0.402507
mocktest_small_83_54,0.425678
mocktest_small_83_55,0.367859
mocktest_small_83_56,0.392276
mocktest_small_83_57,0.410492
mocktest_small_83_58,0.326671
mocktest_small_83_59,0.373218
mocktest_small_83_60,0.407720
mocktest_small_83_61,0.387005
mocktest_small_83_62,0.355203
mocktest_small_83_63,0.389783
mocktest_small_83_64,0.382395
mocktest_small_83_65,0.423290
mocktest_small_83_66,0.413236
mocktest_small_83_67,0.379712
mocktest_small_83_68,0.392430
mocktest_small_83_69,0.393609
mocktest_small_83_70,0.354652
mocktest_small_83_71,0.488205
mocktest_small_83_72,0.386775
mocktest_small_83_73,0.379964
mocktest_small_83_74,0.367169
mocktest_small_83_75,0.449312
mocktest_small_83_76,0.411963
mocktest_small_83_77,0.175974
mocktest_small_83_78,0.336949
mocktest_small_83_79,0.437547
mocktest_small_83_80,0.427601
mocktest_small_83_81,0.322583
mocktest_small_83_82,0.338624
mocktest_small_83_83,0.000000
mocktest_small_83_84,0.363971
mocktest_small_83_85,0.320520
mocktest_small_83_86,0.376936
mocktest_small_83_87,0.316612
mocktest_small_83_88,0.446000
mocktest_small_83_89,0.281871
mocktest_small_83_90,0.396428
mocktest_small_83_91,0.456327
mocktest_small_83_92,0.380705
mocktest_small_83_93,0.374664
mocktest_small_83_94,0.307763
mocktest_small_83_95,0.283768
mocktest_small_83_96,0.393388
mocktest_small_83_97,0.416536
mocktest_small_83_98,0.386948
mocktest_small_83_99,0.468275
mocktest_small_83_100,0.410909
mocktest_small_84_1,0.281997
mocktest_small_84_2,0.316265
mocktest_small_84_3,0.363144
mocktest_small_84_4,0.311485
mocktest_small_84_5,0.261244
mocktest_small_84_6,0.353898
mocktest_small_84_7,0.349278
mocktest_small_84_8,0.297768
mocktest_small_84_9,0.308329
mocktest_small_84_10,0.307542
mocktest_small_84_11,0.387604
mocktest_small_84_12,0.332973
mocktest_small_84_13,0.264132
mocktest_small_84_14,0.335447
mocktest_small_84_15,0.336018
mocktest_small_84_16,0.383338
mocktest_small_84_17,0.267934
mocktest_small_84_18,0.372685
mocktest_small_84_19,0.332456
mocktest_small_84_20,0.340286
mocktest_small_84_21,0.356943
mocktest_small_84_22,0.270918
mocktest_small_84_23,0.318685
mocktest_small_84_24,0.330364
mocktest_small_84_25,0.260149
mocktest_small_84_26,0.381916
mocktest_small_84_27,0.352161
mocktest_small_84_28,0.273040
mocktest_small_84_29,0.316151
mocktest_small_84_30,0.265601
mocktest_small_84_31,0.315957
mocktest_small_84_32,0.384528
mocktest_small_84_33,0.360432
mocktest_small_84_34,0.323159
mocktest_small_84_35,0.350491
mocktest_small_84_36,0.328807
mocktest_small_84_37,0.305780
mocktest_small_84_38,0.321982
mocktest_small_84_39,0.267907
mocktest_small_84_40,0.305495
mocktest_small_84_41,0.301120
mocktest_small_84_42,0.347831
mocktest_small_84_43,0.254169
mocktest_small_84_44,0.330192
mocktest_small_84_45,0.311251
mocktest_small_84_46,0.401681
mocktest_small_84_47,0.351553
mocktest_small_84_48,0.293251
mocktest_small_84_49,0.315475
mocktest_small_84_50,0.332304
mocktest_small_84_51,0.225619
mocktest_small_84_52,0.371154
mocktest_small_84_53,0.314476
mocktest_small_84_54,0.378750
mocktest_small_84_55,0.284408
mocktest_small_84_56,0.400735
mocktest_small_84_57,0.341352
mocktest_small_84_58,0.323175
mocktest_small_84_59,0.331173
mocktest_small_84_60,0.386775
mocktest_small_84_61,0.293778
mocktest_small_84_62,0.285699
mocktest_small_84_63,0.310406
mocktest_small_84_64,0.255628
mocktest_small_84_65,0.371994
mocktest_small_84_66,0.269827
mocktest_small_84_67,0.346819
mocktest_small_84_68,0.326688
mocktest_small_84_69,0.381751
mocktest_small_84_70,0.284393
mocktest_small_84_71,0.368312
mocktest_small_84_72,0.381364
mocktest_small_84_73,0.309865
mocktest_small_84_74,0.310406
mocktest_small_84_75,0.306839
mocktest_small_84_76,0.286529
mocktest_small_84_77,0.145919
mocktest_small_84_78,0.333364
mocktest_small_84_79,0.340776
mocktest_small_84_80,0.321810
mocktest_small_84_81,0.325944
mocktest_small_84_82,0.280439
mocktest_small_84_83,0.319007
mocktest_small_84_84,0.000000
mocktest_small_84_85,0.302140
mocktest_small_84_86,0.367321
mocktest_small_84_87,0.281203
mocktest_small_84_88,0.328984
mocktest_small_84_89,0.247839
mocktest_small_84_90,0.337471
mocktest_small_84_91,0.378865
mocktest_small_84_92,0.244784
mocktest_small_84_93,0.289838
mocktest_small_84_94,0.312081
mocktest_small_84_95,0.279719
mocktest_small_84_96,0.295608
mocktest_small_84_97,0.360922
mocktest_small_84_98,0.264179
mocktest_small_84_99,0.301676
mocktest_small_84_100,0.288552
mocktest_small_85_1,0.279833
mocktest_small_85_2,0.315153
mocktest_small_85_3,0.293987
mocktest_small_85_4,0.319675
mocktest_small_85_5,0.237669
mocktest_small_85_6,0.315609
mocktest_small_85_7,0.340813
mocktest_small_85_8,0.312426
mocktest_small_85_9,0.316975
mocktest_small_85_10,0.330686
mocktest_small_85_11,0.334876
mocktest_small_85_12,0.325145
mocktest_small_85_13,0.264329
mocktest_small_85_14,0.299321
mocktest_small_85_15,0.318222
mocktest_small_85_16,0.316321
mocktest_small_85_17,0.256747
mocktest_small_85_18,0.332948
mocktest_small_85_19,0.307793
mocktest_small_85_20,0.377164
mocktest_small_85_21,0.341939
mocktest_small_85_22,0.229887
mocktest_small_85_23,0.337639
mocktest_small_85_24,0.310422
mocktest_small_85_25,0.261357
mocktest_small_85_26,0.299520
mocktest_small_85_27,0.289639
mocktest_small_85_28,0.280466
mocktest_small_85_29,0.284159
mocktest_small_85_30,0.270748
mocktest_small_85_31,0.333009
mocktest_small_85_32,0.308308
mocktest_small_85_33,0.308545
mocktest_small_85_34,0.338295
mocktest_small_85_35,0.368287
mocktest_small_85_36,0.280776
mocktest_small_85_37,0.265543
mocktest_small_85_38,0.351183
mocktest_small_85_39,0.310446
mocktest_small_85_40,0.315136
mocktest_small_85_41,0.228795
mocktest_small_85_42,0.296949
mocktest_small_85_43,0.207016
mocktest_small_85_44,0.304889
mocktest_small_85_45,0.251157
mocktest_small_85_46,0.364074
mocktest_small_85_47,0.360171
mocktest_small_85_48,0.350326
mocktest_small_85_49,0.326169
mocktest_small_85_50,0.274950
mocktest_small_85_51,0.235586
mocktest_small_85_52,0.305303
mocktest_small_85_53,0.331692
mocktest_small_85_54,0.339912
mocktest_small_85_55,0.276927
mocktest_small_85_56,0.297414
mocktest_small_85_57,0.290702
mocktest_small_85_58,0.277724
mocktest_small_85_59,0.273818
mocktest_small_85_60,0.331444
mocktest_small_85_61,0.281762
mocktest_small_85_62,0.248147
mocktest_small_85_63,0.259377
mocktest_small_85_64,0.257978
mocktest_small_85_65,0.295383
mocktest_small_85_66,0.255014
mocktest_small_85_67,0.384765
mocktest_small_85_68,0.303814
mocktest_small_85_69,0.313699
mocktest_small_85_70,0.248950
mocktest_small_85_71,0.347596
mocktest_small_85_72,0.312662
mocktest_small_85_73,0.288820
mocktest_small_85_74,0.283040
mocktest_small_85_75,0.295788
mocktest_small_85_76,0.263711
mocktest_small_85_77,0.168571
mocktest_small_85_78,0.267363
mocktest_small_85_79,0.355077
mocktest_small_85_80,0.265615
mocktest_small_85_81,0.321612
mocktest_small_85_82,0.278304
mocktest_small_85_83,0.286867
mocktest_small_85_84,0.317760
mocktest_small_85_85,0.000000
mocktest_small_85_86,0.285833
mocktest_small_85_87,0.278505
mocktest_small_85_88,0.306484
mocktest_small_85_89,0.232268
mocktest_small_85_90,0.318567
mocktest_small_85_91,0.319521
mocktest_small_85_92,0.241907
mocktest_small_85_93,0.261162
mocktest_small_85_94,0.271988
mocktest_small_85_95,0.279220
mocktest_small_85_96,0.246002
mocktest_small_85_97,0.300826
mocktest_small_85_98,0.258478
mocktest_small_85_99,0.274184
mocktest_small_85_100,0.302813
mocktest_small_86_1,0.265184
mocktest_small_86_2,0.314705
mocktest_small_86_3,0.370910
mocktest_small_86_4,0.304445
mocktest_small_86_5,0.257161
mocktest_small_86_6,0.332984
mocktest_small_86_7,0.340281
mocktest_small_86_8,0.311857
mocktest_small_86_9,0.258900
mocktest_small_86_10,0.298427
mocktest_small_86_11,0.359688
mocktest_small_86_12,0.331399
mocktest_small_86_13,0.266822
mocktest_small_86_14,0.334553
mocktest_small_86_15,0.331957
mocktest_small_86_16,0.389175
mocktest_small_86_17,0.258696
mocktest_small_86_18,0.357689
mocktest_small_86_19,0.283701
mocktest_small_86_20,0.354693
mocktest_small_86_21,0.360321
mocktest_small_86_22,0.284789
mocktest_small_86_23,0.300881
mocktest_small_86_24,0.336789
mocktest_small_86_25,0.258941
mocktest_small_86_26,0.382824
mocktest_small_86_27,0.313645
mocktest_small_86_28,0.287263
mocktest_small_86_29,0.317577
mocktest_small_86_30,0.269243
mocktest_small_86_31,0.267748
mocktest_small_86_32,0.361510
mocktest_small_86_33,0.307849
mocktest_small_86_34,0.295879
mocktest_small_86_35,0.360484
mocktest_small_86_36,0.295275
mocktest_small_86_37,0.299635
mocktest_small_86_38,0.327231
mocktest_small_86_39,0.242493
mocktest_small_86_40,0.327959
mocktest_small_86_41,0.280335
mocktest_small_86_42,0.334196
mocktest_small_86_43,0.236719
mocktest_small_86_44,0.329127
mocktest_small_86_45,0.315870
mocktest_small_86_46,0.378147
mocktest_small_86_47,0.327166
mocktest_small_86_48,0.290888
mocktest_small_86_49,0.330495
mocktest_small_86_50,0.335882
mocktest_small_86_51,0.224371
mocktest_small_86_52,0.353426
mocktest_small_86_53,0.336334
mocktest_small_86_54,0.388381
mocktest_small_86_55,0.277272
mocktest_small_86_56,0.372862
mocktest_small_86_57,0.362516
mocktest_small_86_58,0.331751
mocktest_small_86_59,0.327335
mocktest_small_86_60,0.336691
mocktest_small_86_61,0.271769
mocktest_small_86_62,0.294892
mocktest_small_86_63,0.336847
mocktest_small_86_64,0.266164
mocktest_small_86_65,0.409663
mocktest_small_86_66,0.268505
mocktest_small_86_67,0.338153
mocktest_small_86_68,0.284027
mocktest_small_86_69,0.342666
mocktest_small_86_70,0.281095
mocktest_small_86_71,0.377235
mocktest_small_86_72,0.411133
mocktest_small_86_73,0.305755
mocktest_small_86_74,0.322892
mocktest_small_86_75,0.305987
mocktest_small_86_76,0.300343
mocktest_small_86_77,0.149349
mocktest_small_86_78,0.321023
mocktest_small_86_79,0.350457
mocktest_small_86_80,0.326747
mocktest_small_86_81,0.317541
mocktest_small_86_82,0.261520
mocktest_small_86_83,0.329459
mocktest_small_86_84,0.365250
mocktest_small_86_85,0.272900
mocktest_small_86_86,0.000000
mocktest_small_86_87,0.254676
mocktest_small_86_88,0.323335
mocktest_small_86_89,0.233287
mocktest_small_86_90,0.334774
mocktest_small_86_91,0.417631
mocktest_small_86_92,0.256917
mocktest_small_86_93,0.305516
mocktest_small_86_94,0.293467
mocktest_small_86_95,0.240840
mocktest_small_86_96,0.315401
mocktest_small_86_97,0.393043
mocktest_small_86_98,0.263167
mocktest_small_86_99,0.303372
mocktest_small_86_100,0.288427
mocktest_small_87_1,0.303909
mocktest_small_87_2,0.325928
mocktest_small_87_3,0.321085
mocktest_small_87_4,0.344106
mocktest_small_87_5,0.308359
mocktest_small_87_6,0.335201
mocktest_small_87_7,0.338139
mocktest_small_87_8,0.309439
mocktest_small_87_9,0.344160
mocktest_small_87_10,0.337756
mocktest_small_87_11,0.357430
mocktest_small_87_12,0.333918
mocktest_small_87_13,0.302227
mocktest_small_87_14,0.345491
mocktest_small_87_15,0.310638
mocktest_small_87_16,0.338092
mocktest_small_87_17,0.301543
mocktest_small_87_18,0.338489
mocktest_small_87_19,0.328436
mocktest_small_87_20,0.363930
mocktest_small_87_21,0.340617
mocktest_small_87_22,0.278001
mocktest_small_87_23,0.341403
mocktest_small_87_24,0.323669
